Transaction_ID,Product_ID,Customer_ID,Total_Cost,Discount_Rate,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country
508,559,1052,2414.5195910599723,0.05,Partner,High,WH-1,Regular,Backorder,Unsatisfied,False,Wrong Item,Cash,False,East,Mexico
172,517,1047,5096.553818483975,0.1,Partner,Low,WH-3,Overnight,Delivered,Unsatisfied,False,Unknown,Wire Transfer,True,North,Canada
276,515,1084,8323.74615281228,0.15,Online,High,WH-2,Express,Delivered,Unsatisfied,False,Damaged,Cash,False,East,Mexico
198,544,1057,5989.965570593839,0.1,Online,Critical,WH-1,2-Day,Delivered,Satisfied,False,Late,Cash,True,East,Canada
489,515,1063,6877.072839676759,0.1,Reseller,High,WH-1,Regular,Delivered,Neutral,True,Damaged,PayPal,True,South,Mexico
573,549,1055,6208.6640537613175,0.05,Reseller,Medium,WH-2,Regular,Backorder,Unsatisfied,True,Damaged,Credit Card,False,East,USA
812,535,1014,5096.553818483975,0.15,Direct,High,WH-1,Regular,Cancelled,Neutral,False,Wrong Item,Cash,False,East,Mexico
353,510,1040,7449.216408409821,0.05,Reseller,High,WH-2,Regular,Cancelled,Satisfied,False,Late,PayPal,True,North,Mexico
802,544,1087,8350.237704026775,0.0,Direct,Low,WH-2,2-Day,Backorder,Satisfied,False,Unknown,Wire Transfer,True,South,Mexico
732,511,1073,5035.45380006336,0.2,Reseller,Low,WH-2,Overnight,Cancelled,Unsatisfied,False,Wrong Item,Credit Card,False,South,USA
457,516,1029,5534.435575837213,0.0,Online,High,WH-2,2-Day,Backorder,Unsatisfied,False,Damaged,Credit Card,True,West,Canada
635,521,1038,6035.787268774475,0.0,Online,Low,WH-1,Regular,Pending,Neutral,True,Unknown,PayPal,False,North,Mexico
281,549,1001,8154.28799384807,0.05,Online,Low,WH-2,Overnight,Cancelled,Neutral,False,Damaged,Wire Transfer,True,East,Mexico
658,521,1022,6362.506472072235,0.1,Online,Medium,WH-1,Regular,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,East,Canada
725,502,1036,5096.553818483975,0.1,Partner,Medium,WH-2,Regular,Cancelled,Satisfied,True,Not Specified,Credit Card,True,West,USA
414,514,1029,8749.890477495874,0.15,Reseller,Low,WH-1,Regular,Pending,Satisfied,True,Damaged,PayPal,False,East,Mexico
40,546,1073,8463.189000277105,0.0,Partner,Low,WH-3,2-Day,Pending,Satisfied,False,Unknown,PayPal,True,North,USA
344,519,1083,9375.889084591156,0.0,Reseller,Critical,WH-1,Express,Delivered,Satisfied,False,Wrong Item,Credit Card,False,East,Mexico
269,502,1045,7074.106931493219,0.0,Partner,Medium,WH-1,2-Day,Delivered,Satisfied,False,Not Specified,Wire Transfer,False,South,Canada
867,505,1045,4130.325010909408,0.1,Reseller,Critical,WH-3,Regular,Backorder,Unsatisfied,True,Late,Wire Transfer,True,South,USA
318,518,1062,8419.618099514137,0.0,Direct,Low,WH-3,Overnight,Pending,Unsatisfied,False,Wrong Item,PayPal,True,South,Canada
381,536,1064,7941.330838082453,0.15,Partner,Low,WH-1,Regular,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,North,USA
36,539,1083,5149.229105362593,0.0,Online,Critical,WH-1,Regular,Pending,Unsatisfied,False,Late,Wire Transfer,False,East,Canada
835,539,1016,4136.448953828885,0.0,Online,Low,WH-2,Regular,Backorder,Satisfied,False,Wrong Item,Cash,True,North,Canada
225,532,1059,6162.778574763907,0.05,Reseller,High,WH-3,Express,Backorder,Unsatisfied,True,Wrong Item,Wire Transfer,True,West,Canada
404,533,1031,657.6285660096798,0.1,Direct,Low,WH-2,2-Day,Pending,Satisfied,True,Not Specified,Cash,False,North,Mexico
63,515,1094,2577.743103074041,0.1,Partner,Low,WH-1,Overnight,Backorder,Unsatisfied,True,Late,PayPal,True,East,Canada
773,557,1080,9723.932371243876,0.0,Online,High,WH-2,Express,Cancelled,Satisfied,True,Wrong Item,Cash,True,North,Canada
175,508,1014,3729.7327060358575,0.0,Direct,Critical,WH-3,Regular,Pending,Unsatisfied,False,Not Specified,Cash,True,West,Canada
114,504,1023,2442.259538410594,0.15,Direct,Critical,WH-2,Overnight,Cancelled,Unsatisfied,False,Wrong Item,Wire Transfer,False,South,Canada
99,511,1010,2762.393209824115,0.1,Partner,Low,WH-1,Express,Delivered,Neutral,False,Late,PayPal,False,East,Mexico
784,524,1047,9530.061799066883,0.05,Online,Critical,WH-3,Express,Backorder,Satisfied,False,Late,Cash,True,North,Canada
329,555,1040,4254.963496596,0.05,Partner,High,WH-3,Regular,Delivered,Satisfied,True,Late,Cash,False,West,Mexico
726,549,1020,1083.7397562424812,0.15,Direct,Critical,WH-2,Overnight,Delivered,Unsatisfied,False,Damaged,Cash,False,West,Canada
807,517,1039,8346.356931225153,0.1,Partner,Critical,WH-2,Regular,Cancelled,Neutral,True,Late,Wire Transfer,False,South,Mexico
561,555,1001,5707.37942591621,0.0,Partner,Critical,WH-1,Regular,Cancelled,Unsatisfied,False,Wrong Item,Cash,False,West,USA
691,555,1071,3906.9050285591184,0.2,Reseller,Critical,WH-3,Regular,Delivered,Satisfied,True,Late,PayPal,False,South,Canada
43,541,1045,4364.645609041374,0.1,Online,High,WH-3,Express,Backorder,Neutral,True,Wrong Item,Cash,True,West,Canada
888,517,1043,8076.383430316616,0.0,Online,Low,WH-1,2-Day,Pending,Neutral,True,Wrong Item,Credit Card,False,North,Mexico
680,523,1086,6329.560078399146,0.1,Reseller,Critical,WH-1,2-Day,Backorder,Neutral,False,Damaged,Wire Transfer,True,North,USA
913,517,1041,8731.020243627152,0.1,Reseller,High,WH-1,Regular,Backorder,Satisfied,True,Damaged,Cash,False,West,Canada
247,522,1040,1627.7364073365588,0.05,Partner,Critical,WH-1,2-Day,Cancelled,Unsatisfied,True,Wrong Item,Wire Transfer,False,South,USA
384,534,1033,5096.553818483975,0.0,Direct,Medium,WH-1,2-Day,Backorder,Neutral,False,Late,Credit Card,False,South,Canada
287,509,1011,8488.632748827618,0.0,Reseller,Low,WH-3,Regular,Pending,Neutral,False,Not Specified,Cash,True,West,Canada
513,514,1029,7905.408663528603,0.15,Direct,Critical,WH-3,Express,Cancelled,Unsatisfied,False,Not Specified,Credit Card,True,East,Canada
403,515,1013,1452.332855367328,0.0,Partner,Low,WH-1,2-Day,Backorder,Satisfied,True,Not Specified,Credit Card,False,East,Canada
870,532,1068,5096.553818483975,0.15,Partner,Low,WH-3,Express,Backorder,Neutral,False,Wrong Item,PayPal,True,West,USA
780,527,1015,5096.553818483975,0.2,Reseller,High,WH-3,Overnight,Cancelled,Unsatisfied,False,Not Specified,Credit Card,True,East,USA
781,537,1059,6886.381529294849,0.2,Partner,Critical,WH-2,2-Day,Delivered,Satisfied,True,Wrong Item,Credit Card,True,South,USA
14,543,1027,6427.985612525333,0.15,Direct,Critical,WH-2,Express,Backorder,Neutral,True,Damaged,Cash,False,North,Canada
819,514,1003,1066.0774248548653,0.05,Reseller,High,WH-3,Express,Backorder,Satisfied,False,Late,PayPal,True,East,Canada
529,556,1049,3581.129084839421,0.1,Online,Medium,WH-1,Regular,Pending,Neutral,False,Wrong Item,Credit Card,True,West,USA
236,551,1094,5882.749959601898,0.1,Partner,Critical,WH-3,2-Day,Delivered,Neutral,False,Damaged,Cash,True,West,Mexico
212,508,1100,7065.030221022987,0.0,Reseller,Medium,WH-3,2-Day,Backorder,Satisfied,False,Wrong Item,Credit Card,False,South,Canada
578,546,1093,7289.8289182693425,0.0,Online,Critical,WH-2,Express,Delivered,Unsatisfied,True,Late,Cash,False,East,USA
919,516,1047,4326.025105094892,0.1,Direct,Medium,WH-1,Regular,Delivered,Unsatisfied,False,Not Specified,Cash,False,South,USA
2,513,1033,3755.128891963954,0.1,Partner,High,WH-1,2-Day,Cancelled,Neutral,True,Damaged,PayPal,True,West,Mexico
267,522,1026,5096.553818483975,0.1,Partner,Low,WH-2,Regular,Pending,Unsatisfied,False,Damaged,Cash,True,South,USA
467,508,1090,6957.12355991678,0.2,Direct,Critical,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Cash,False,North,USA
101,506,1017,4946.656015225756,0.05,Direct,Medium,WH-2,Regular,Delivered,Satisfied,False,Not Specified,PayPal,True,South,Mexico
972,506,1077,6443.97816648285,0.1,Online,Medium,WH-1,Regular,Delivered,Neutral,False,Damaged,Credit Card,False,East,USA
230,560,1053,9072.923816217984,0.1,Reseller,High,WH-1,Regular,Backorder,Neutral,False,Late,Credit Card,True,North,USA
637,560,1009,3605.939731198415,0.2,Direct,Critical,WH-2,Express,Delivered,Unsatisfied,True,Late,Credit Card,True,West,USA
782,504,1026,5072.140536582751,0.0,Partner,Critical,WH-2,Regular,Pending,Unsatisfied,False,Unknown,Cash,False,South,Mexico
56,507,1054,5750.291543879108,0.2,Reseller,Low,WH-3,Regular,Delivered,Unsatisfied,False,Wrong Item,Cash,True,North,USA
255,560,1075,5096.553818483975,0.0,Online,Medium,WH-3,2-Day,Cancelled,Neutral,False,Not Specified,Cash,True,West,Mexico
26,530,1069,6838.51720334472,0.0,Direct,Critical,WH-1,Overnight,Delivered,Unsatisfied,True,Unknown,Wire Transfer,False,North,Mexico
974,522,1069,4369.972480021907,0.15,Reseller,Critical,WH-1,2-Day,Cancelled,Neutral,False,Wrong Item,PayPal,True,South,Mexico
646,538,1030,5995.678828178636,0.1,Direct,Low,WH-2,Overnight,Backorder,Satisfied,False,Not Specified,Credit Card,False,North,USA
312,503,1038,9415.580503034467,0.0,Partner,Low,WH-2,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,False,East,USA
142,516,1021,2750.8665866131623,0.0,Partner,High,WH-2,2-Day,Backorder,Neutral,True,Unknown,Cash,True,South,Mexico
291,531,1033,8324.424302115247,0.15,Reseller,Low,WH-1,Regular,Delivered,Neutral,True,Late,Cash,False,South,Mexico
818,509,1098,2255.964780496737,0.2,Direct,Critical,WH-2,Overnight,Delivered,Satisfied,True,Damaged,Wire Transfer,False,North,Canada
666,529,1075,5096.553818483975,0.05,Partner,Medium,WH-1,Regular,Pending,Satisfied,True,Damaged,Wire Transfer,True,South,USA
556,522,1094,1275.1878400459643,0.0,Reseller,High,WH-2,Regular,Cancelled,Neutral,False,Wrong Item,PayPal,True,West,Canada
686,543,1091,5096.553818483975,0.15,Partner,High,WH-2,Overnight,Delivered,Unsatisfied,False,Late,Credit Card,False,West,Canada
280,544,1047,3944.318067311398,0.05,Online,Critical,WH-3,2-Day,Delivered,Neutral,True,Wrong Item,Credit Card,False,East,Mexico
197,517,1039,7661.746785744173,0.0,Partner,Critical,WH-2,Overnight,Pending,Satisfied,False,Not Specified,Wire Transfer,True,West,Canada
550,508,1018,3742.5271365254953,0.0,Reseller,Medium,WH-2,Regular,Pending,Unsatisfied,True,Unknown,Credit Card,False,East,Mexico
285,559,1038,4933.584648401879,0.2,Reseller,High,WH-3,Regular,Delivered,Neutral,False,Damaged,Wire Transfer,False,North,Mexico
74,527,1051,1326.663573876493,0.0,Partner,Low,WH-1,Regular,Backorder,Satisfied,False,Damaged,Credit Card,True,North,Mexico
106,511,1069,4584.859534150068,0.15,Online,Medium,WH-2,Express,Backorder,Neutral,False,Wrong Item,PayPal,False,North,Mexico
15,545,1049,3099.5839696773305,0.05,Partner,Low,WH-2,Express,Cancelled,Unsatisfied,True,Late,Credit Card,False,East,Canada
825,507,1087,1261.0044027912213,0.0,Partner,High,WH-3,Overnight,Cancelled,Unsatisfied,True,Late,PayPal,False,South,Mexico
986,538,1098,9173.893935453632,0.15,Partner,Low,WH-1,Regular,Pending,Satisfied,False,Damaged,PayPal,False,East,Mexico
983,547,1067,8196.530354617174,0.0,Online,Critical,WH-2,Regular,Backorder,Neutral,True,Damaged,Cash,False,East,Canada
302,559,1002,4373.606997525956,0.05,Direct,Low,WH-2,Express,Delivered,Neutral,False,Wrong Item,Wire Transfer,False,North,Canada
69,520,1079,5926.974464402425,0.1,Online,Medium,WH-2,Overnight,Delivered,Satisfied,False,Wrong Item,Credit Card,True,West,Canada
928,520,1082,5096.553818483975,0.0,Partner,High,WH-2,Regular,Delivered,Unsatisfied,True,Wrong Item,Wire Transfer,False,West,USA
105,551,1088,5096.553818483975,0.05,Partner,Medium,WH-3,Regular,Pending,Neutral,False,Late,Credit Card,True,West,Mexico
58,541,1050,6785.838966477296,0.0,Reseller,Low,WH-3,2-Day,Backorder,Satisfied,True,Late,Wire Transfer,False,South,USA
909,557,1074,4490.1045408087975,0.15,Direct,High,WH-2,Regular,Cancelled,Neutral,False,Damaged,Cash,False,South,USA
798,505,1009,2555.1613874928566,0.1,Direct,High,WH-1,2-Day,Delivered,Neutral,True,Wrong Item,Cash,False,South,Canada
683,550,1057,6039.737081446044,0.1,Reseller,High,WH-1,Express,Backorder,Unsatisfied,True,Late,PayPal,False,West,Mexico
328,519,1001,1166.027326591941,0.05,Reseller,Low,WH-2,Regular,Delivered,Unsatisfied,True,Late,Cash,True,East,Mexico
103,515,1017,7725.468603325182,0.0,Direct,Medium,WH-3,Express,Delivered,Unsatisfied,True,Wrong Item,Cash,True,West,USA
446,556,1043,5096.553818483975,0.2,Partner,Medium,WH-3,Overnight,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,USA
434,517,1023,9090.311268371868,0.0,Reseller,Medium,WH-2,Overnight,Backorder,Neutral,True,Not Specified,Cash,True,South,Canada
559,501,1063,6498.065597458384,0.0,Direct,Critical,WH-3,Express,Pending,Unsatisfied,True,Wrong Item,Cash,False,East,Canada
644,535,1081,6507.764436422332,0.2,Direct,High,WH-3,2-Day,Backorder,Satisfied,True,Late,Credit Card,False,East,Canada
471,557,1057,7123.055075310815,0.1,Partner,Medium,WH-2,Overnight,Delivered,Unsatisfied,False,Damaged,Cash,True,East,Canada
451,531,1037,7648.449207071696,0.05,Partner,High,WH-3,Regular,Backorder,Neutral,True,Late,Cash,True,West,Canada
823,502,1090,2654.339940536634,0.0,Partner,Low,WH-1,Regular,Cancelled,Satisfied,True,Wrong Item,PayPal,True,West,USA
975,543,1077,5453.081704000541,0.05,Online,High,WH-2,Express,Pending,Unsatisfied,True,Not Specified,Cash,True,West,Mexico
461,512,1086,7721.5288330065105,0.0,Partner,Critical,WH-2,2-Day,Delivered,Neutral,True,Late,PayPal,True,North,Canada
249,520,1024,2539.6109309018766,0.15,Online,Critical,WH-2,2-Day,Backorder,Neutral,True,Unknown,Cash,True,North,Canada
549,555,1019,7474.436960895639,0.2,Online,High,WH-1,Express,Pending,Satisfied,False,Unknown,PayPal,True,East,Canada
314,560,1094,1229.6289589870046,0.15,Online,High,WH-2,Regular,Delivered,Satisfied,False,Damaged,Cash,True,East,Canada
409,548,1056,725.2236596229246,0.0,Online,Low,WH-1,Overnight,Delivered,Satisfied,True,Unknown,PayPal,False,West,Mexico
615,534,1085,5632.844364234247,0.15,Reseller,Medium,WH-3,2-Day,Delivered,Satisfied,False,Late,Cash,True,West,Mexico
277,534,1097,8296.613527284404,0.15,Reseller,High,WH-3,Overnight,Delivered,Satisfied,False,Damaged,Wire Transfer,True,South,Mexico
723,530,1056,6767.0575928395065,0.0,Online,Medium,WH-2,Regular,Pending,Neutral,False,Damaged,Wire Transfer,True,South,Canada
407,508,1088,2048.681581241419,0.2,Direct,Low,WH-1,Express,Cancelled,Unsatisfied,True,Late,Credit Card,False,South,Canada
313,541,1035,6786.8884584805655,0.05,Partner,Low,WH-1,Overnight,Delivered,Unsatisfied,False,Wrong Item,Wire Transfer,False,North,Canada
934,530,1099,5096.124128676149,0.1,Partner,Medium,WH-3,2-Day,Cancelled,Satisfied,False,Wrong Item,Cash,True,West,USA
144,559,1001,5874.924770989465,0.0,Partner,High,WH-3,Regular,Cancelled,Neutral,False,Damaged,PayPal,False,West,USA
66,529,1017,3214.2218927784584,0.15,Reseller,Low,WH-3,2-Day,Delivered,Neutral,False,Late,PayPal,True,East,Mexico
130,520,1032,971.3365467189558,0.15,Partner,Low,WH-1,Overnight,Backorder,Satisfied,True,Wrong Item,Wire Transfer,True,North,USA
540,516,1032,5096.553818483975,0.2,Online,Low,WH-2,Regular,Pending,Satisfied,True,Damaged,Cash,False,South,USA
741,556,1061,2483.8938871986047,0.1,Reseller,Medium,WH-3,2-Day,Pending,Satisfied,True,Not Specified,Wire Transfer,True,North,USA
852,536,1062,933.0590005123536,0.1,Online,High,WH-2,Overnight,Cancelled,Unsatisfied,False,Wrong Item,Wire Transfer,False,West,USA
154,560,1027,785.9867860075299,0.05,Partner,Critical,WH-1,Regular,Delivered,Satisfied,False,Unknown,PayPal,False,South,Mexico
897,558,1077,9928.888891538729,0.1,Reseller,Critical,WH-1,Regular,Cancelled,Satisfied,True,Damaged,Cash,False,West,USA
811,515,1017,4434.340148048829,0.0,Reseller,High,WH-1,2-Day,Pending,Neutral,True,Damaged,PayPal,True,West,Canada
90,529,1097,5096.553818483975,0.2,Online,Medium,WH-2,Regular,Pending,Unsatisfied,False,Wrong Item,Cash,True,South,USA
75,517,1038,5789.456653817785,0.2,Partner,High,WH-2,Express,Pending,Unsatisfied,False,Damaged,PayPal,False,South,Canada
266,526,1008,5096.553818483975,0.2,Direct,High,WH-3,Regular,Cancelled,Satisfied,True,Late,Credit Card,True,West,USA
642,532,1086,3494.7746291697827,0.1,Direct,Low,WH-2,Regular,Cancelled,Neutral,True,Unknown,PayPal,False,West,Canada
59,532,1012,1841.62366204492,0.0,Online,Medium,WH-3,Overnight,Backorder,Neutral,False,Not Specified,Credit Card,True,West,Mexico
580,533,1065,5491.967919880985,0.05,Partner,Critical,WH-2,2-Day,Backorder,Unsatisfied,True,Damaged,Cash,True,South,USA
486,556,1026,1985.0112217341784,0.15,Partner,Low,WH-1,Regular,Pending,Unsatisfied,False,Late,Cash,True,West,USA
877,554,1053,3686.030259065893,0.05,Online,Low,WH-1,Express,Delivered,Satisfied,True,Not Specified,Wire Transfer,True,North,Mexico
632,558,1020,5552.7817817976575,0.2,Online,Critical,WH-2,Express,Pending,Unsatisfied,True,Wrong Item,Wire Transfer,True,East,USA
991,524,1006,2845.141762159463,0.05,Online,Low,WH-1,Express,Pending,Neutral,True,Not Specified,PayPal,False,East,Canada
400,518,1074,9030.664145053992,0.15,Direct,Low,WH-1,Regular,Cancelled,Unsatisfied,False,Not Specified,Cash,True,North,USA
259,533,1094,3315.39732837624,0.15,Reseller,High,WH-1,Express,Cancelled,Satisfied,False,Damaged,Cash,False,East,Canada
178,546,1087,2979.960999231057,0.0,Online,Medium,WH-3,Express,Delivered,Satisfied,False,Wrong Item,Wire Transfer,True,North,Canada
406,526,1100,6223.269698682584,0.0,Partner,Low,WH-2,Overnight,Cancelled,Unsatisfied,True,Not Specified,Wire Transfer,False,East,Canada
914,516,1003,1066.3645907742607,0.1,Online,High,WH-3,2-Day,Cancelled,Unsatisfied,False,Late,Cash,True,East,Mexico
12,507,1086,5302.333223703708,0.2,Direct,High,WH-3,Regular,Delivered,Unsatisfied,True,Unknown,Credit Card,False,North,USA
268,539,1051,1001.2699496662248,0.15,Partner,High,WH-1,Express,Pending,Unsatisfied,False,Not Specified,PayPal,True,East,USA
979,537,1096,8685.81640464146,0.0,Direct,High,WH-2,Overnight,Pending,Unsatisfied,False,Late,Wire Transfer,True,West,USA
868,544,1014,5769.9521311823655,0.0,Partner,High,WH-3,Regular,Backorder,Unsatisfied,True,Not Specified,PayPal,False,South,Canada
239,517,1062,4295.428453575881,0.2,Reseller,Low,WH-3,Express,Pending,Satisfied,False,Not Specified,PayPal,False,North,Canada
261,513,1062,8278.032180098482,0.1,Reseller,High,WH-1,Regular,Pending,Satisfied,False,Wrong Item,PayPal,False,South,Mexico
274,558,1068,5096.553818483975,0.2,Reseller,Critical,WH-2,2-Day,Cancelled,Neutral,True,Wrong Item,PayPal,True,North,Mexico
942,532,1056,5096.553818483975,0.05,Partner,Low,WH-3,Overnight,Delivered,Unsatisfied,False,Not Specified,Cash,False,North,Mexico
422,541,1036,6040.89772696929,0.05,Partner,Medium,WH-2,Regular,Pending,Satisfied,False,Not Specified,Credit Card,False,East,Mexico
747,520,1003,3782.0681103727343,0.0,Online,Low,WH-1,Regular,Backorder,Unsatisfied,False,Unknown,Cash,False,East,Mexico
300,520,1013,810.2610774527109,0.15,Direct,Low,WH-1,2-Day,Backorder,Satisfied,False,Late,Credit Card,False,South,USA
616,518,1019,8585.931986546828,0.15,Online,Critical,WH-3,Overnight,Delivered,Unsatisfied,False,Damaged,PayPal,True,West,Canada
98,529,1004,2471.638893954183,0.1,Direct,Medium,WH-3,Express,Delivered,Satisfied,False,Wrong Item,Cash,False,South,Canada
761,522,1055,7673.769365729361,0.0,Reseller,Medium,WH-1,Regular,Backorder,Satisfied,True,Damaged,PayPal,False,South,Mexico
16,558,1077,5134.426026168118,0.2,Partner,High,WH-1,2-Day,Pending,Neutral,False,Late,PayPal,True,West,Mexico
601,509,1068,1396.9795277745689,0.0,Direct,Medium,WH-1,2-Day,Backorder,Satisfied,True,Wrong Item,Cash,True,West,Mexico
673,537,1038,6558.85434753312,0.1,Direct,High,WH-1,Express,Cancelled,Unsatisfied,False,Damaged,Cash,False,North,Canada
1000,514,1048,5421.736231383276,0.05,Direct,High,WH-3,Regular,Backorder,Unsatisfied,False,Wrong Item,Wire Transfer,False,South,Mexico
786,536,1010,9833.952086432368,0.05,Direct,High,WH-2,2-Day,Delivered,Neutral,False,Wrong Item,Cash,True,East,USA
184,544,1059,9321.990340096245,0.0,Partner,Low,WH-2,2-Day,Pending,Satisfied,True,Wrong Item,Cash,True,North,USA
572,540,1087,1353.8300914935262,0.0,Direct,Low,WH-2,Express,Delivered,Satisfied,True,Late,PayPal,True,North,Mexico
157,534,1047,9365.44833371341,0.1,Direct,High,WH-3,Overnight,Delivered,Neutral,False,Wrong Item,Cash,False,North,USA
447,536,1076,3705.815650160175,0.0,Partner,Medium,WH-2,Express,Cancelled,Unsatisfied,True,Wrong Item,Cash,False,East,Mexico
907,542,1063,3674.830784644544,0.0,Reseller,Medium,WH-2,2-Day,Pending,Unsatisfied,False,Not Specified,PayPal,False,South,USA
292,532,1006,4153.805221798299,0.0,Direct,Low,WH-1,Overnight,Cancelled,Satisfied,False,Not Specified,Credit Card,True,West,Mexico
805,555,1095,5096.553818483975,0.0,Partner,Critical,WH-1,2-Day,Cancelled,Satisfied,True,Damaged,Wire Transfer,False,North,Mexico
275,550,1019,3912.4830963355594,0.1,Reseller,High,WH-1,Overnight,Backorder,Satisfied,True,Not Specified,Cash,True,East,Mexico
739,531,1001,2045.2777435021087,0.0,Online,Low,WH-2,2-Day,Pending,Neutral,False,Late,Cash,True,South,USA
338,532,1060,2698.1160455800564,0.1,Direct,Critical,WH-1,Overnight,Backorder,Unsatisfied,False,Not Specified,Wire Transfer,False,North,Canada
77,522,1098,8061.300677863272,0.05,Direct,Medium,WH-2,Express,Pending,Satisfied,True,Not Specified,Cash,False,South,USA
222,547,1026,3235.4807554219287,0.05,Online,Medium,WH-1,2-Day,Backorder,Unsatisfied,True,Unknown,Credit Card,False,South,USA
519,524,1049,3293.640890679389,0.1,Online,Low,WH-3,Express,Delivered,Unsatisfied,False,Damaged,Wire Transfer,False,West,Canada
918,503,1054,5711.58994301954,0.1,Online,Critical,WH-3,Regular,Backorder,Satisfied,False,Damaged,Credit Card,False,South,USA
127,502,1067,737.2307901119711,0.0,Partner,High,WH-3,2-Day,Pending,Neutral,False,Wrong Item,Wire Transfer,True,East,Canada
209,553,1010,9007.847057252467,0.0,Partner,Medium,WH-2,Express,Cancelled,Neutral,False,Late,Wire Transfer,False,South,Mexico
647,526,1059,7087.510216534935,0.1,Online,Medium,WH-1,Express,Delivered,Satisfied,True,Not Specified,Credit Card,False,East,Mexico
424,560,1026,7980.033602418093,0.0,Reseller,Medium,WH-2,Regular,Pending,Neutral,False,Wrong Item,Wire Transfer,True,West,USA
118,541,1075,9150.754313537009,0.15,Direct,Low,WH-2,2-Day,Delivered,Neutral,False,Unknown,Credit Card,True,South,USA
839,519,1099,1089.3934610872657,0.2,Online,Medium,WH-2,Overnight,Backorder,Neutral,True,Damaged,PayPal,False,East,USA
288,506,1100,2601.767616237608,0.15,Direct,Medium,WH-2,Overnight,Backorder,Neutral,False,Damaged,PayPal,True,West,Mexico
304,511,1065,6735.89123325624,0.1,Online,Medium,WH-2,Express,Cancelled,Neutral,False,Not Specified,PayPal,True,North,Canada
733,507,1026,6217.163972481749,0.2,Direct,Critical,WH-1,2-Day,Delivered,Neutral,False,Wrong Item,Cash,True,West,USA
52,548,1072,6003.48743328841,0.15,Reseller,Medium,WH-1,Overnight,Delivered,Satisfied,True,Not Specified,Wire Transfer,True,West,USA
298,550,1044,6996.73129243576,0.05,Reseller,Critical,WH-1,2-Day,Delivered,Satisfied,True,Not Specified,Wire Transfer,False,North,USA
736,510,1073,3711.801888979483,0.0,Reseller,Critical,WH-2,Regular,Delivered,Satisfied,False,Wrong Item,PayPal,True,North,USA
809,548,1018,7951.851995521574,0.05,Partner,High,WH-2,Express,Cancelled,Satisfied,True,Late,Credit Card,False,East,Canada
623,501,1001,6267.785168393981,0.0,Online,High,WH-3,Express,Delivered,Neutral,False,Damaged,Cash,False,West,Mexico
411,523,1029,9759.56066246124,0.2,Direct,Low,WH-2,Regular,Pending,Satisfied,True,Damaged,Credit Card,True,East,Mexico
765,528,1080,5029.969338464682,0.0,Reseller,Medium,WH-2,Regular,Cancelled,Satisfied,False,Late,Cash,False,East,Canada
999,552,1059,5096.553818483975,0.2,Partner,Critical,WH-1,Express,Backorder,Unsatisfied,True,Damaged,Wire Transfer,True,South,Mexico
740,507,1089,7476.473926676074,0.1,Reseller,Medium,WH-3,Overnight,Delivered,Satisfied,True,Wrong Item,Wire Transfer,False,East,Canada
445,512,1060,1405.9287520935336,0.1,Online,Critical,WH-3,Express,Cancelled,Neutral,False,Unknown,Credit Card,False,West,Mexico
687,545,1040,4928.725115711792,0.1,Online,Medium,WH-3,2-Day,Backorder,Neutral,False,Damaged,Credit Card,False,South,Mexico
240,512,1094,3604.549705648885,0.1,Online,Low,WH-1,Regular,Backorder,Satisfied,False,Late,Cash,True,South,Canada
342,506,1037,2594.23704033148,0.0,Reseller,Critical,WH-1,Express,Delivered,Neutral,True,Not Specified,Credit Card,False,West,Mexico
117,513,1095,6343.726835141399,0.15,Reseller,Medium,WH-1,Overnight,Cancelled,Satisfied,False,Wrong Item,PayPal,True,East,Canada
496,502,1082,8041.271987126376,0.05,Reseller,Low,WH-1,2-Day,Pending,Neutral,True,Wrong Item,Credit Card,False,East,USA
316,514,1049,5731.3021046880895,0.15,Online,Critical,WH-3,2-Day,Pending,Satisfied,False,Not Specified,Credit Card,False,North,Mexico
537,523,1056,7801.522643675419,0.05,Partner,Medium,WH-3,Overnight,Pending,Neutral,False,Not Specified,Cash,False,South,Mexico
753,544,1019,4264.969942233095,0.0,Online,Critical,WH-2,Express,Delivered,Satisfied,True,Not Specified,Cash,False,North,Mexico
832,541,1013,4279.037688826433,0.1,Reseller,Medium,WH-2,Overnight,Cancelled,Unsatisfied,False,Late,Wire Transfer,False,East,Canada
505,506,1024,3637.7043412698017,0.0,Online,Medium,WH-3,Overnight,Pending,Unsatisfied,False,Wrong Item,Wire Transfer,True,South,USA
39,513,1078,5090.218201479851,0.2,Online,High,WH-2,Regular,Cancelled,Satisfied,False,Late,Credit Card,False,East,Canada
570,508,1034,5252.646084473723,0.0,Direct,Low,WH-1,Overnight,Delivered,Neutral,False,Late,Wire Transfer,True,South,USA
488,547,1035,3924.507798844762,0.05,Direct,Medium,WH-2,Overnight,Backorder,Neutral,True,Late,Wire Transfer,False,West,USA
